name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Amma Sachi,JPN,1,36+ 1. | Top 1. [2.24],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,36+,Top
Schubert Jakob,AUT,1,36+ 1. | Top 1. [2.24],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,36+,Top
Ondra Adam,CZE,3,36 5. | Top 1. [3.16],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,36,Top
Julian  Puigblanque Ramón ,ESP,4,36+ 1. | 36+ 4. [3.35],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,36+,36+
McColl Sean,CAN,5,35 6. | 36+ 4. [5.20],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,35,36+
Skofic Domen,SLO,6,36+ 1. | 32+ 10. [5.92],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,36+,32+
Supper Gautier,FRA,7,32+ 11. | 35+ 6. [9.01],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,32+,35+
Desgranges Romain,FRA,8,34+ 7. | 32+ 10. [10.25],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,34+,32+
Romain Manuel,FRA,8,34+ 7. | 32+ 10. [10.25],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,34+,32+
Park Jihwan,KOR,10,31+ 15. | 33+ 8. [11.29],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,31+,33+
Min Hyunbin,KOR,11,33 10. | 32+ 10. [11.83],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,33,32+
Fakirianov Dmitrii,RUS,12,32+ 11. | 32+ 10. [13.23],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,32+,32+
Ghisolfi Stefano,ITA,13,26 27. | 35+ 6. [13.49],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,26,35+
Matsushima Akito,JPN,14,26+ 22. | 33+ 8. [14.28],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,26+,33+
Halenke Sebastian,GER,15,33+ 9. | 30+ 19. [14.39],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,33+,30+
Ballet Thomas,FRA,16,30+ 16. | 32+ 10. [15.43],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,30+,32+
Midtboe Magnus,NOR,17,32+ 11. | 30+ 19. [16.96],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,32+,30+
Vettorata Francesco,ITA,17,32+ 11. | 30+ 19. [16.96],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,32+,30+
Levier Alban,FRA,19,30+ 16. | 30+ 19. [19.77],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,30+,30+
Samoilov Fedir,UKR,20,22+ 33. | 32+ 10. [21.66],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,22+,32+
Bombardi Marcello,ITA,21,27+ 20. | 30+ 19. [21.71],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,27+,30+
Blein Charli,FRA,22,26+ 22. | 30+ 19. [23.49],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,26+,30+
Arc Kevin,FRA,23,27+ 20. | 30 28. [24.17],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,27+,30
Hanssens Stephane,BEL,24,30+ 16. | 27 39. [25.75],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,30+,27
Mardashov Anton,UKR,25,26+ 22. | 29+ 30. [27.06],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,26+,29+
Jubes Angarita Marco Antonio,ESP,26,26+ 22. | 28+ 32. [27.71],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Men,Qualification,2014-07-19,/api/v1/category_rounds/3062/results,/api/v1/events/858/result/1,26+,28+
