name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Klingler Petra,SUI,1,5t8 5b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,1,1,1,1,4,4
Stöhr Anna,AUT,1,5t8 5b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,3,3,1,1,2,2,1,1
Coxsey Shauna,GBR,2,5t9 5b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,1,1,1,1,5,5
Puccio Alex,USA,2,5t9 5b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,4,2,1,1,1,1,2,2
Nonaka Miho,JPN,3,5t10 5b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,2,2,1,1,5,5
Wurm Juliane,GER,3,5t11 5b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,3,3,2,2,4,2,1,1
Lavarda Jenny,ITA,4,5t11 5b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,2,1,2,2,3,2,1,1,3,2
Thévenet Marine,FRA,4,5t13 5b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,4,2,5,2,2,1,1,1
Noguchi Akiyo,JPN,5,5t13 5b12,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,2,1,1,1,8,8
Oda Momoka,JPN,5,4t11 4b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,2,2,4,4,X,X,2,1,3,3
Le Neve Melissa,FRA,6,4t4 5b13,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,1,1,1,1,X,9
Sandoz Mélanie,FRA,6,4t12 5b14,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,8,8,2,1,X,3,1,1
Bärtschi Natalie,SUI,7,3t8 5b12,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,5,2,X,6,X,1,2,2
Schwaiger Berit,AUT,7,4t5 5b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,1,1,2,1,X,4
Asher Elizabeth,USA,8,4t6 4b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,1,1,3,1,X,X
Markovic Mina,SLO,8,3t8 4b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,5,4,X,X,X,2,2,2
Abramchuk Yulia,RUS,9,4t7 5b11,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Qualification,2014-05-10,/api/v1/category_rounds/3004/results,/api/v1/events/851/result/7,1,1,1,1,1,1,4,3,X,5
