name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Noguchi Akiyo,JPN,1,4t10 4b7,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,2,2,5,3,2,1
Coxsey Shauna,GBR,2,3t4 4b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,1,1,2,2,X,1
Gibert Fanny,FRA,2,3t4 4b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,2,1,1,1,X,2
Nonaka Miho,JPN,4,2t2 4b4,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,X,1,1,1,X,1
Stöhr Anna,AUT,5,2t2 4b7,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,X,3,1,1,X,2
Wurm Juliane,GER,6,2t3 3b4,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,2,2,X,1,1,1,X,X
Schwaiger Berit,AUT,7,2t4 3b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,2,2,X,2,2,2,X,X
Chevrier Anne-Laure,FRA,8,2t4 2b4,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,X,X,3,3,X,X
Thévenet Marine,FRA,9,2t5 4b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,X,2,4,4,X,1
Sa Sol,KOR,10,2t6 4b13,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,4,1,X,8,2,2,X,2
Tracy Michaela,GBR,11,2t7 4b10,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,X,4,6,4,X,1
Onoe Aya,JPN,12,2t9 2b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,X,X,5,2,4,3,X,X
Bacher Sabine,AUT,13,1t1 4b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,1,1,X,1,X,2,X,1
Klingler Petra,SUI,14,1t1 1b1,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,X,X,X,X,1,1,X,X
Mascarenas Megan,USA,15,1t2 3b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,2,2,X,5,X,1,X,X
Saurwein Katharina,AUT,16,1t3 3b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,3,1,X,5,X,2,X,X
Sandoz Mélanie,FRA,17,1t4 2b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,X,X,4,3,X,X,X,3
Retschy Monika,GER,18,0t 2b7,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,X,X,X,2,X,5,X,X
Bärtschi Natalie,SUI,19,0t 1b3,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,X,X,X,3,X,X,X,X
Sinnhuber Karoline,AUT,19,0t 1b3,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Semi-Final,2014-06-27,/api/v1/category_rounds/3045/results,/api/v1/events/856/result/7,X,X,X,3,X,X,X,X
