name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Abramchuk Yulia,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,1,1,1,1
Le Neve Melissa,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,1,1,1,1
Noguchi Akiyo,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,1,1,1,1
Wurm Juliane,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,1,1,1,1
Johnson Alex,,5,5t6 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,2,1,1,1
Stöhr Anna,,6,5t8 5b8,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,4,4,1,1
Markovic Mina,,7,5t10 5b7,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,2,1,1,1,3,3,3,1
Avezou Cecile,,8,5t11 5b8,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,3,1,2,1,2,2,3,3
Graftiaux Chloé,,9,4t4 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,X,1,1,1
Crane Leah,,10,4t4 4b4,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,X,X,1,1
Kaiser Clementine,,10,4t4 4b4,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Women,Qualification,2010-07-03,/api/v1/category_rounds/1393/results,/api/v1/events/614/result/7,1,1,1,1,1,1,X,X,1,1
