name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Avezou Cecile,FRA,1,5t5 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,1,1
Graftiaux Chloé,BEL,1,5t5 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,1,1
Le Neve Melissa,FRA,1,5t5 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,1,1
Noguchi Akiyo,JPN,1,5t5 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,1,1
Shalagina Olga,UKR,1,5t5 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,1,1
Stöhr Anna,AUT,1,5t5 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,1,1
Berry Samantha,AUS,3,4t4 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,X,1
Bibik Olga,RUS,3,4t4 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,X,1
Chevrier Anne-Laure,FRA,3,4t4 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,X,1
Johnson Alex,USA,3,4t4 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Women,Qualification,2010-05-14,/api/v1/category_rounds/1359/results,/api/v1/events/609/result/7,1,1,1,1,1,1,1,1,X,1
