name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Julien Stéphan,FRA,1,4t6 4b5,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Ennemoser Lukas,AUT,2,4t7 4b6,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Gelmanov Rustam,RUS,3,3t3 4b4,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Sharafutdinov Dmitrii,RUS,4,3t5 4b4,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Stranik Martin,CZE,5,3t8 4b6,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Fischhuber Kilian,AUT,6,2t2 3b3,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Moroni Gabriele,ITA,7,2t2 3b3,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Barrans David,GBR,8,2t3 4b4,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Parry Gareth,GBR,9,2t3 4b7,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Matsushima Akito,JPN,10,2t3 3b6,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Müller Matthias,SUI,11,2t4 4b6,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Sugita Masatoshi,JPN,12,2t4 2b2,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Glairon Mondet Guillaume,FRA,13,2t5 3b3,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Hukkataival Nalle,FIN,14,1t1 3b7,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Preti Lucas,ITA,15,1t3 2b6,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Borowka Karsten,GER,16,0t 2b3,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Verhoeven Jorg,NED,17,0t 2b4,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Würth Peter,GER,18,0t 2b10,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Croxall Mark,GBR,19,0t 1b4,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
Wilhelm Heiko,AUT,20,0t 0b,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,485,2007,Brno,Boulder,Men,Semi-Final,2007-11-09,/api/v1/category_rounds/710/results,/api/v1/events/485/result/3
