name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Fischhuber Kilian,AUT,1,4t12 4b12,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Sharafutdinov Dmitrii,RUS,2,4t17 4b13,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Verhoeven Jorg,NED,3,4t29 4b26,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Mrázek Tomás,CZE,4,3t4 3b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Gelmanov Rustam,RUS,5,3t11 4b12,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Julien Stéphan,FRA,6,2t2 4b5,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Rakhmetov Salavat,RUS,7,2t2 3b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Meyer Jérôme,FRA,8,2t3 3b4,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Pouvreau Gérome,FRA,9,2t5 3b10,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Jongeneelen Wouter,NED,10,2t7 3b9,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Laurence Ludovic,FRA,11,2t7 2b7,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Borowka Andre,GER,12,2t9 3b12,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Core Christian,ITA,13,2t11 3b13,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Badia Nicolas,FRA,14,2t12 3b14,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Gaidioz Loïc,FRA,15,1t2 3b7,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Barrans David,GBR,16,1t2 3b11,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Matsushima Akito,JPN,17,1t2 3b12,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Moroni Gabriele,ITA,18,1t4 3b8,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Parry Gareth,GBR,19,1t4 2b6,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
Caminati Michele,ITA,20,0t 2b15,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,470,2007,Sofia,Boulder,Men,Semi-Final,2007-04-20,/api/v1/category_rounds/605/results,/api/v1/events/470/result/3
