name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
LEONARDO VEDDRIQ,INA,1,6.96,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,5.668,True,5.472,True,5.385,True,6.965,,
KATIBIN KIROMAL,INA,2,FALSE START,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,5.512,True,5.266,True,5.295,False,FALSE START,,
ADI MULYONO RAHMAD,INA,3,5.58,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,8.325,True,5.565,False,5.546,,,True,5.587
Fossali Ludovico,ITA,4,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,5.614,True,5.642,False,FALL,,,False,FALL
ARIPIN ZAENAL,INA,5,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,6.06,False,FALL,,,,,,
LEE SEUNG BEOM,KOR,6,5.76,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,5.76,False,5.762,,,,,,
Moro Guillaume,FRA,7,6.26,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,6.036,False,6.262,,,,,,
Plangger Tobias,AUT,8,5.69,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,True,6.372,False,5.695,,,,,,
Alipour Shenazandifard Reza,IRI,9,6.40,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,6.4,,,,,,,,
ASPAR ASPAR,INA,10,5.71,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,5.713,,,,,,,,
Noya Cardona Erik,ESP,11,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,FALL,,,,,,,,
MUHAMMAD FAJRI ALFIAN,INA,12,5.79,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,5.797,,,,,,,,
JUNG YONGJUN,KOR,13,7.70,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,7.703,,,,,,,,
NURSAMSA RAHARJATI,INA,14,8.39,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,8.392,,,,,,,,
Rebreyend Pierre,FRA,15,FALL,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,FALL,,,,,,,,
Watson Samuel,USA,16,6.64,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1235,2022,Seoul,Speed,Men,Final,2022-05-06,/api/v1/category_rounds/7421/results,/api/v1/events/1235/result/2,False,6.64,,,,,,,,
