name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
LONG JINBAO,CHN,1,5.11,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,5.33,True,5.078,True,5.054,True,5.119,,
Noya Cardona Erik,ESP,2,5.49,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,5.921,True,5.671,True,5.588,False,5.497,,
ASPAR ASPAR,INA,3,5.53,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,5.576,True,5.508,False,6.468,,,True,5.535
LEONARDO VEDDRIQ,INA,4,6.59,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,WILDCARD,True,5.314,False,FALL,,,False,6.596
ZHANG LIANG,CHN,5,FALL,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,5.234,False,FALL,,,,,,
CAO LONG,CHN,6,FALL,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,6.123,False,FALL,,,,,,
LONG JIANGUO,CHN,7,FALL,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,5.326,False,FALL,,,,,,
MUHAMMAD FAJRI ALFIAN,INA,8,5.36,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,True,5.659,False,5.361,,,,,,
KATIBIN KIROMAL,INA,9,5.89,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,5.894,,,,,,,,
Alipour Shenazandifard Reza,IRI,10,5.61,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,5.615,,,,,,,,
Brosler John,USA,11,7.27,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,7.275,,,,,,,,
ARIPIN ZAENAL,INA,12,FALSE START,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,FALSE START,,,,,,,,
Maimuratov Amir,KAZ,13,5.54,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,5.547,,,,,,,,
Bratschi Noah,USA,14,5.64,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,5.646,,,,,,,,
Fossali Ludovico,ITA,15,FALL,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,FALL,,,,,,,,
OMASA Ryo,JPN,16,5.80,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Speed,Men,Final,2022-07-08,/api/v1/category_rounds/7487/results,/api/v1/events/1240/result/2,False,5.803,,,,,,,,
