name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
DENG LIJUAN,CHN,1,6.87,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.022,True,6.955,True,6.828,True,6.875,,
NIU DI,CHN,2,8.22,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.016,True,7.025,True,6.964,False,8.226,,
MADE RITA KUSUMA DEWI DESAK,INA,3,7.06,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.196,True,7.18,False,7.073,,,True,7.06
Brozek Anna,POL,4,7.39,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.521,True,7.522,False,7.284,,,False,7.396
SALLSABILLAH RAJIAH,INA,5,8.43,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.288,False,8.439,,,,,,
Hunt Emma,USA,6,9.17,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.23,False,9.171,,,,,,
Kalucka Natalia,POL,7,8.30,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,WILDCARD,False,8.303,,,,,,
Viglione Capucine,FRA,8,8.37,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,True,7.628,False,8.379,,,,,,
Kalucka Aleksandra,POL,9,8.03,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,8.035,,,,,,,,
Sarisson Aurelia,FRA,10,FALL,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,FALL,,,,,,,,
WANG SHENGYAN,CHN,11,FALSE START,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,FALSE START,,,,,,,,
Chudziak Patrycja,POL,12,7.62,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,7.624,,,,,,,,
IQAMAH NURUL,INA,13,7.73,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,7.736,,,,,,,,
Rojas Andrea,ECU,14,7.95,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,7.954,,,,,,,,
Ritter Franziska,GER,15,7.77,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,7.773,,,,,,,,
Colli Beatrice,ITA,16,7.60,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",1239,2022,Villars-sur-Ollon,Speed,Women,Final,2022-06-30,/api/v1/category_rounds/7477/results,/api/v1/events/1239/result/6,False,7.601,,,,,,,,
