name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Flohé Yannick,GER,1,3T4z 8 10,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,3,1,1,3,3,4,3
Narasaki Meichi,JPN,2,3T3z 10 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,3,1,5,2,X,X,2,2
Narasaki Tomoa,JPN,3,2T4z 6 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,3,3,1,X,2,3,1
Milne Maximillian,GBR,4,2T3z 2 3,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,1,1,1,X,X,1,1
Ogata Yoshiyuki,JPN,5,2T3z 3 4,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,2,1,1,X,X,2,1
LEE DOHYUN,KOR,6,2T3z 5 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,2,2,1,X,X,3,2
Posch Jan-Luca,AUT,7,2T3z 7 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,3,1,X,1,X,X,4,3
Schubert Jakob,AUT,8,2T3z 7 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,4,1,X,4,X,X,3,2
Fujii Kokoro,JPN,9,2T3z 10 10,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,4,4,1,X,X,6,5
Megos Alexander,GER,10,2T3z 11 9,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,1,7,6,X,X,4,2
CHON JONGWON,KOR,11,1T4z 4 12,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,4,X,1,X,5,4,2
Mawem Mickael,FRA,12,1T3z 1 6,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,1,X,4,X,X,1,1
Lorenzi Simon,BEL,13,1T3z 2 5,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,3,2,1,X,X,X,1
Kawamata Rei,JPN,14,1T3z 2 10,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,2,2,2,X,X,X,6
McArthur Hamish,GBR,15,1T3z 2 11,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,2,1,X,1,X,X,X,9
Inoue Yuji,JPN,16,1T3z 6 9,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,2,X,6,X,X,6,1
Kleesattel Max,GER,17,0T3z 0 7,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,2,X,4,X,X,X,1
Marcus Nimrod,ISR,18,0T3z 0 8,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,3,X,2,X,X,X,3
Martin Philipp,GER,19,0T3z 0 9,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,3,X,3,X,X,X,3
Ternant Mathieu,FRA,20,0T3z 0 14,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1284,2022,Brixen,Boulder,Men,Semi-final,2022-06-10,/api/v1/category_rounds/7480/results,/api/v1/events/1284/result/3,X,3,X,3,X,X,X,8
