name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Avezou Cecile,FRA,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Bacher Barbara,AUT,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Chereshneva Yana,RUS,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Dufraisse Alizée,FRA,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Durif Charlotte,FRA,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Eiter Angela,AUT,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Ernst Johanna,AUT,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Eyer Alexandra,SUI,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Gros Natalija,SLO,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
Han Seuran,KOR,1,Top 1. | Top 1. [12.96],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Women,Qualification,2009-11-06,/api/v1/category_rounds/1209/results,/api/v1/events/574/result/5,Top,Top,2009-11-06_Brno_Lead_Women_Qualification.csv
