name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
He CuiLian,CHN,1,2.010,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
He Cuifang,CHN,2,2.020,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Li Chunhua,CHN,3,2.030,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Alekseeva Kseniia,RUS,4,2.040,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Levochkina  Yuliya,RUS,5,2.050,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Stenkovaya Anna,RUS,6,2.060,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Irsaliyeva Dinara,KAZ,7,2.070,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Morozkina Olga,RUS,8,2.080,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Yurina Valentina,RUS,9,2.090,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Titova Natalia,RUS,10,2.100,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Kuznetsova Tamara,KAZ,11,2.110,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Tuzhylina Svitlana,UKR,12,2.120,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Lee Hung Ying,TPE,13,2.130,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Hrozova Lucie,CZE,14,2.140,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Ropek Edyta,POL,15,2.150,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Ryepko Olena,UKR,16,2.160,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Fakhritdinova Dinara,RUS,17,15.170,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Soboleva Yevgeniya,KAZ,18,15.740,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Bogolyubova Yekaterina,KGZ,19,17.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Popova Yuliya,KAZ,20,17.140,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Iskakova Aliya,KAZ,21,19.830,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
PAN Xuhua,CHN,22,fall,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
Ruyga Tatiana,RUS,22,fall,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1157/results,/api/v1/events/567/result/6
