name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
He Cuifang,,1,2.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,2.0,True,2.0,True,2.0,False,2.0,,
He CuiLian,,2,-,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,-,False,-,False,-,False,-,,
Ropek Edyta,,3,4.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,4.0,True,4.0,False,4.0,,,False,4.0
Li Chunhua,,4,-,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,3.0,True,3.0,False,3.0,,,False,-
PAN Xuhua,,5,5.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,5.0,False,5.0,,,,,,
Levochkina  Yuliya,,6,6.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,6.0,False,6.0,,,,,,
Yurina Valentina,,7,7.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,7.0,False,7.0,,,,,,
Ryepko Olena,,8,8.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,True,8.0,False,8.0,,,,,,
Morozkina Olga,,9,9.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,9.0,,,,,,,,
Stenkovaya Anna,,10,10.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,10.0,,,,,,,,
Lee Hung Ying,,11,11.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,11.0,,,,,,,,
Titova Natalia,,12,12.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,12.0,,,,,,,,
Alekseeva Kseniia,,13,13.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,13.0,,,,,,,,
Tuzhylina Svitlana,,14,14.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,14.0,,,,,,,,
Ruyga Tatiana,,15,15.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,15.0,,,,,,,,
Hrozova Lucie,,16,16.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1168/results,/api/v1/events/568/result/6,False,16.0,,,,,,,,
