name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Zhong QiXin,,1,1.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,-,False,-,False,-,True,1.0,,
Nigmatulin Alexandr,,2,2.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,2.0,True,2.0,True,2.0,False,2.0,,
Novikov Ivan,,3,3.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,3.0,True,3.0,False,3.0,,,True,3.0
Abdrakhmanov Sergey,,4,4.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,4.0,True,4.0,False,4.0,,,False,4.0
ZHANG Ning,,5,5.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,5.0,False,5.0,,,,,,
Sinitcyn Sergei,,6,6.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,6.0,False,6.0,,,,,,
Vaitsekhovskii Evgenii,,7,7.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,7.0,False,7.0,,,,,,
Hroza Libor,,8,8.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,True,8.0,False,8.0,,,,,,
Styenkovyy Maksym,,9,9.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,9.0,,,,,,,,
Komondi Csaba,,10,10.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,10.0,,,,,,,,
Chang Yeu-Shiang,,11,11.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,11.0,,,,,,,,
Komosinski Jedrzej,,12,12.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,12.0,,,,,,,,
Li Guangpu,,13,13.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,13.0,,,,,,,,
Kosterin Alexander,,14,14.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,14.0,,,,,,,,
Kokorin Stanislav,,15,15.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,15.0,,,,,,,,
Zhang Yuhang,,16,16.00,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1176/results,/api/v1/events/568/result/2,False,16.0,,,,,,,,
