name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Shalagin Mykhaylo,UKR,1,3t10 3b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,3,2,X,X,6,4
Fischhuber Kilian,AUT,2,2t2 3b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,1,1,X,1,X,X
Preti Lucas,ITA,3,2t2 3b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,1,1,X,2,X,X
Glairon Mondet Guillaume,FRA,4,2t2 3b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,1,1,X,X,X,4
Ondra Adam,CZE,4,2t2 3b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,1,1,X,4,X,X
Moroni Gabriele,ITA,6,2t2 2b2,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,1,1,X,X,X,X
Lama David,AUT,7,2t3 4b8,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,2,1,1,1,X,3,X,3
Lachat Cédric,SUI,8,2t3 3b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,2,1,X,5,X,X
McColl Sean,CAN,9,2t3 2b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,2,2,X,X,X,X
Woods Daniel,USA,10,2t4 4b14,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,3,2,X,6,X,5
Gelmanov Rustam,RUS,11,2t4 3b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,3,1,X,1,X,X
Verhoeven Jorg,NED,11,2t4 3b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,3,1,X,1,X,X
Rubtsov  Aleksei,RUS,13,2t5 3b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,4,1,X,1,X,X
Ennemoser Lukas,AUT,14,2t5 2b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,4,2,X,X,X,X
Sommer Remo,SUI,15,2t7 3b8,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,4,2,3,3,X,3,X,X
Meral Julien,FRA,16,1t1 2b2,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,1,1,X,1,X,X,X,X
Lechner Mario,AUT,17,1t2 2b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,2,1,X,2,X,X,X,X
Jaggi Martin,SUI,18,1t2 2b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,2,1,X,X,X,3,X,X
Barrans David,GBR,19,1t2 2b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,2,1,X,X,X,4,X,X
Sharafutdinov Dmitrii,RUS,20,1t4 2b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Men,Semi-Final,2009-05-01,/api/v1/category_rounds/1137/results,/api/v1/events/563/result/3,4,1,X,X,X,3,X,X
