name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Neliwati Evi,INA,1,9.570,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Krasavina Mariia,RUS,2,9.760,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Gaidamakina Alina,RUS,3,9.820,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Levochkina  Yuliya,RUS,4,9.840,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Alekseeva Kseniia,RUS,5,10.000,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Tsyganova Anna,RUS,6,10.160,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Ropek Edyta,POL,7,10.390,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
He CuiLian,CHN,8,10.400,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
wang yang,CHN,9,10.810,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Kuznetsova Tamara,KAZ,10,10.850,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Wellyanti Santi,INA,11,11.190,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
PAN Xuhua,CHN,12,11.230,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Tita Supita,INA,13,11.340,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
Lee Hung Ying,TPE,14,11.380,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
RenZeng WangMu,CHN,15,11.750,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
RENQING LaMu,CHN,16,12.690,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
JIANG Rong,CHN,17,13.090,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
gesang wangmu,CHN,18,13.670,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Qualification,2011-09-07,/api/v1/category_rounds/1744/results,/api/v1/events/682/result/6
