name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Sharafutdinov Dmitrii,RUS,1,4t11 4b11,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,1,1,1,1,1,1,8,8
Gelmanov Rustam,RUS,2,3t3 4b11,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,1,1,1,1,1,1,X,8
Fischhuber Kilian,AUT,3,3t5 3b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,1,1,2,2,2,2
Ondra Adam,CZE,4,3t8 3b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,2,2,3,2,3,1,X,X
Tauporn Thomas,GER,5,2t6 2b2,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,1,1,X,X,5,1
Lachat Cédric,SUI,6,2t7 3b14,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,1,1,6,6,X,7,X,X
Stranik Martin,CZE,7,2t10 3b13,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,1,1,X,3,9,9
Preti Lucas,ITA,8,2t11 2b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,5,5,X,X,6,5
Watson Stewart,GBR,9,2t11 2b11,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,1,1,X,X,X,X,10,10
Shalagin Mykhaylo,UKR,10,1t2 2b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,2,2,X,4,X,X,X,X
McColl Sean,CAN,11,1t3 1b3,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,3,3,X,X
Sommer Remo,SUI,12,1t4 2b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,3,4,4,X,X,X,X
Becan Klemen,SLO,13,1t4 1b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,X,X,4,4
Gullsten Anthony,FIN,14,1t6 1b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,X,X,6,6
Gaidioz Loïc,FRA,15,1t7 2b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,X,1,7,7
Moroni Gabriele,ITA,16,0t 2b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,X,1,X,6
Hori Tsukuru,JPN,17,0t 1b2,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,X,2,X,X
Scarperi Stefan,ITA,18,0t 1b3,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,3,X,X,X,X
Ennemoser Lukas,AUT,19,0t 1b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,4,X,X,X,X
Comina Fabien,FRA,20,0t 0b,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Semi-Final,2011-07-15,/api/v1/category_rounds/1707/results,/api/v1/events/675/result/3,X,X,X,X,X,X,X,X
