name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Grossman Natalia,USA,1.0,4T5z 8 11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,1,1,5,5,1,1,X,3
Raboutou Brooke,USA,1.0,5T5z 8 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,2,2,3,1,1,1,1,1,1,1
Gibert Fanny,FRA,3.0,4T4z 7 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,3,2,1,1,2,2,X,X
Meshkova Viktoriia,CFR,3.0,5T5z 16 8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,4,2,5,3,3,1,1,1,3,1
Gejo Stasa,SRB,5.0,4T4z 11 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,2,1,4,3,4,1,X,X
Caulier Chloe,BEL,5.0,4T5z 8 7,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,3,1,X,2,3,2,1,1,1,1
Cullen Kylie,USA,7.0,3T5z 6 11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,2,2,X,4,X,1,2,2,2,2
Krasovskaia Elena,CFR,7.0,4T5z 8 8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,X,2,2,1,2,2,3,2
Moroni Camilla,ITA,9.0,3T4z 7 14,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,X,7,2,2,4,4,X,X
Rekabi Elnaz,IRI,9.0,4T5z 13 11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,5,5,2,1,X,3,5,1
Nakamura Mao,JPN,11.0,3T4z 9 12,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,4,4,X,6,4,1,1,1,X,X
Lukan Vita,SLO,11.0,4T5z 16 15,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,X,1,1,1,6,4,2,2,7,7
Rakovec Lucka,SLO,13.0,3T4z 10 15,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,X,5,6,6,X,X,3,3
Tanii Natsuki,JPN,13.0,4T4z 14 11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,X,X,7,7,2,2,4,1,1,1
Färber Johanna,AUT,15.0,3T5z 3 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,X,1,1,1,1,1,X,2
Kerem Ayala,ISR,15.0,3T4z 13 13,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,5,5,X,3,4,4,4,1,X,X
Sterrer Franziska,AUT,17.0,3T3z 8 6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,3,3,4,2,X,X,1,1,X,X
Kümin Andrea,SUI,17.0,3T5z 5 8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",1185,2021,Moscow,Boulder,Women,Qualification,2021-09-16,/api/v1/category_rounds/6145/results,/api/v1/events/1185/result/7,1,1,X,1,X,2,1,1,3,3
