name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Raboutou Brooke,USA,1.0,3T5z 7 13,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,X,9,1,1,X,1,5,1
Garnbret Janja,SLO,1.0,5T5z 9 5,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,3,1,1,1,3,1,1,1,1,1
Kerem Ayala,ISR,3.0,3T4z 5 9,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,X,5,1,1,3,2,X,X
Avezou Zélia,FRA,3.0,4T5z 9 13,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,X,6,1,1,4,4,3,1,1,1
Sanders Anastasia,USA,5.0,3T5z 4 19,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,X,13,X,3,2,1,1,1,1,1
Cohaut Flavy,FRA,5.0,2T5z 3 9,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,2,1,X,2,X,1,X,4
Bertone Oriane,FRA,7.0,3T5z 6 7,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,X,2,X,2,4,1,1,1,1,1
Klingler Petra,SUI,7.0,2T5z 5 8,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,4,2,X,2,X,1,X,2
Grossman Natalia,USA,9.0,3T5z 10 7,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,7,3,2,1,X,1,1,1,X,1
Condie Kyra,USA,9.0,2T5z 7 16,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,6,3,X,5,X,3,X,4
Pilz Jessica,AUT,11.0,2T4z 3 11,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,2,2,X,2,X,X,X,6
Mori Ai,JPN,11.0,3T4z 4 6,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,X,X,X,2,2,2,1,1,1,1
Kruder Julija,SLO,13.0,2T4z 4 6,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,1,1,3,3,X,X,X,1,X,1
Rekabi Elnaz,IRI,13.0,3T4z 6 4,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,X,X,2,1,3,1,X,1,1,1
Kazbekova Ievgeniia,UKR,15.0,2T5z 3 10,IFSC World Championships Bern 2023,1301,2023,Bern,Boulder,Women,Qualification,2023-08-01,/api/v1/category_rounds/7700/results,/api/v1/events/1301/result/7,X,6,X,1,X,1,1,1,2,1
