name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
NURSAMSA RAHARJATI,INA,1,5.11,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,8.914,True,5.111,True,5.278,True,5.115,,
WANG XINSHANG,CHN,2,5.14,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,6.082,True,5.318,True,5.057,False,5.146,,
KATIBIN KIROMAL,INA,3,6.34,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,5.255,True,5.075,False,5.096,,,True,6.344
WU PENG,CHN,4,FALL,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,5.091,True,5.019,False,FALL,,,False,FALL
LEONARDO VEDDRIQ,INA,5,5.03,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,5.163,False,5.034,,,,,,
Watson Samuel,USA,6,6.05 (5.13),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,5.438,False,6.054,,,,,,
YASUKAWA Jun,JPN,7,5.22,IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,5.352,False,5.226,,,,,,
SHIN Euncheol,KOR,8,FALL (5.27),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,True,5.476,False,FALL,,,,,,
ADI MULYONO RAHMAD,INA,9,6.70 (5.14),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,6.709,,,,,,,,
ZHANG LIANG,CHN,10,6.84 (5.16),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,6.846,,,,,,,,
ARIPIN ZAINAL,INA,11,5.41 (5.24),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,5.414,,,,,,,,
LONG JINBAO,CHN,12,5.25 (5.24),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,5.25,,,,,,,,
Zurloni Matteo,ITA,13,FALL (5.27),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,FALL,,,,,,,,
CAO LONG,CHN,14,7.07 (5.29),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,7.078,,,,,,,,
ASPAR ASPAR,INA,15,8.93 (5.33),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,8.934,,,,,,,,
TKACH Yaroslav,UKR,16,5.47 (5.35),IFSC World Cup Jakarta 2023,1293,2023,Indonesia,Speed,Men,Final,2023-05-06,/api/v1/category_rounds/8088/results,/api/v1/events/1293/result/2,False,5.473,,,,,,,,
