name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Nonaka Miho,JPN,1.0,5T5z 8 7,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,2,2,3,2,1,1,1,1
Matsufuji Anon,JPN,1.0,5T5z 5 5,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,1,1,1,1,1,1
Raboutou Brooke,USA,3.0,5T5z 12 12,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,8,8,1,1,1,1
Kerem Ayala,ISR,3.0,5T5z 9 7,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,2,1,1,1,4,3
Grossman Natalia,USA,5.0,5T5z 9 9,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,3,3,1,1,1,1,1,1,3,3
SEKIKAWA Melody,JPN,5.0,5T5z 13 10,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,8,5,2,2,1,1
Meul Hannah,GER,7.0,4T5z 6 5,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,3,1,1,1,X,1
Dörffel Lucia,GER,7.0,5T5z 11 11,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,3,3,3,3,1,1,2,2,2,2
ELHADJ MIMOUNE Selma,FRA,7.0,5T5z 11 11,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,3,3,1,1,1,1,1,1,5,5
Krampl Mia,SLO,10.0,4T5z 7 14,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,2,2,X,9,3,1,1,1
Pilz Jessica,AUT,11.0,5T5z 12 10,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,2,1,4,3,1,1,3,3,2,2
KUZUU Mashiro,JPN,11.0,4T5z 8 8,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,2,1,4,4,X,1,1,1
Moroni Camilla,ITA,13.0,5T5z 16 14,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,5,5,1,1,4,2,2,2,4,4
Shiran Noa,ISR,13.0,4T5z 10 10,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,2,2,6,5,X,1,1,1
Yokoyama Sofya,SUI,15.0,5T5z 23 22,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,4,4,8,8,3,3,3,2,5,5
Mori Ai,JPN,15.0,4T4z 6 5,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,X,X,3,2,1,1
NAKAGAWA Ryu,JPN,17.0,4T5z 7 8,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,4,4,X,1,1,1,1,1,1,1
KUME Nonoha,JPN,17.0,4T4z 6 6,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,2,2,X,X,2,2,1,1
ITO Futaba,JPN,19.0,4T5z 9 11,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,3,3,4,4,1,1,X,2,1,1
SEO Chaehyun,KOR,19.0,4T4z 7 7,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,4,4,X,X,1,1
LUO ZHILU,CHN,19.0,4T4z 7 7,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,4,4,X,X,1,1
Copar Sara,SLO,22.0,4T4z 18 16,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,4,4,4,4,4,4,X,X,6,4
Kazbekova Ievgeniia,UKR,23.0,3T5z 3 11,IFSC World Cup Hachioji 2023,1291,2023,Hachioji,Boulder,Women,Qualification,2023-04-21,/api/v1/category_rounds/7670/results,/api/v1/events/1291/result/7,1,1,1,1,X,6,X,2,1,1
