name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Gelmanov Rustam,RUS,1,5t5 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,1,1,1,1,1,1,1,1,1,1
Lama David,AUT,1,5t5 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,1,1,1,1,1,1,1,1,1,1
Stranik Martin,CZE,3,5t8 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,3,1,1,1,1,1,1,1,2,1
Preti Lucas,ITA,4,4t4 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,1,1,1,1,X,1,1,1,1,1
Caminati Michele,ITA,5,4t6 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,3,2,1,1,1,1,X,2,1,1
Matsushima Akito,JPN,5,4t6 5b7,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,1,1,1,1,1,1,X,1,3,3
Hori Tsukuru,JPN,7,4t6 4b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,2,2,1,1,2,2,X,X,1,1
Fischhuber Kilian,AUT,8,4t7 4b4,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,3,1,1,1,X,X,2,1,1,1
Dugit Fabien,FRA,9,4t7 4b6,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,4,3,1,1,1,1,X,X,1,1
Moroni Gabriele,ITA,10,3t3 5b5,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,517,2008,Fiera di Primiero,Boulder,Men,Qualification,2008-06-13,/api/v1/category_rounds/868/results,/api/v1/events/517/result/3,X,1,1,1,1,1,X,1,1,1
