name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Le Neve Melissa,FRA,1,5t13 5b12,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,1,1,5,5,2,2,3,3
Coxsey Shauna,GBR,2,4t4 4b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,1,1,1,1,X,X,1,1,1,1
Noguchi Akiyo,JPN,3,4t5 4b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,1,1,X,X,1,1,1,1
Nonaka Miho,JPN,4,4t5 4b5,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,1,1,1,1,X,X,1,1,2,2
Klingler Petra,SUI,5,4t12 4b9,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,X,X,6,6,3,1,1,1
Onoe Aya,JPN,6,3t3 3b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,1,1,X,X,X,X,1,1,1,1
Crane Leah,GBR,7,3t4 4b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,X,1,X,X,1,1,1,1
Sa Sol,KOR,8,3t5 4b7,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,X,3,X,X,1,1,2,2
Tracy Michaela,GBR,9,3t5 3b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,3,1,X,X,X,X,1,1,1,1
Retschy Monika,GER,10,3t6 4b8,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,3,2,X,X,1,1,X,4
Schwaiger Berit,AUT,11,3t6 3b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,2,X,X,X,X,3,1,1,1
Gibert Fanny,FRA,12,3t7 3b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,3,1,X,X,X,X,3,1,1,1
Caulier Chloe,BEL,13,2t2 2b2,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,1,1,X,X,X,X,1,1,X,X
Saurwein Katharina,AUT,14,2t3 3b9,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,1,1,X,X,X,X,X,6,2,2
Kaiser Clementine,FRA,15,2t4 3b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,3,1,X,X,X,X,1,1,X,2
Kobayashi Yuka,JPN,16,2t4 2b2,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,2,1,X,X,X,X,2,1,X,X
Kotake Mei,JPN,17,2t6 2b2,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,3,1,X,X,X,X,3,1,X,X
Lee Hung Ying,TPE,18,2t8 4b7,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,6,1,X,1,X,X,2,2,X,3
Blair-Coyle Sierra,USA,19,2t9 3b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,5,1,X,X,X,X,4,1,X,1
Sinnhuber Karoline,AUT,20,1t1 4b11,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,1,1,X,4,X,X,X,5,X,1
Yip Alannah,CAN,21,1t1 3b3,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,X,1,X,X,X,X,X,1,1,1
Dufraisse Alizée,FRA,22,1t1 3b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,X,1,X,X,X,X,1,1,X,2
Tajima Aika,JPN,23,1t2 3b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,X,2,X,1,X,X,2,1,X,X
Sakamoto  Ayari,JPN,24,1t2 3b5,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,X,2,X,X,X,X,2,2,X,1
Ekwinska Katarzyna,POL,25,1t5 4b12,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,5,3,X,1,X,X,X,3,X,5
Bärtschi Natalie,SUI,26,0t 3b4,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",939,2016,Chongqing,Boulder,Women,Qualification,2016-04-30,/api/v1/category_rounds/3814/results,/api/v1/events/939/result/7,X,2,X,X,X,X,X,1,X,1
