name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Garnbret Janja,SLO,1,Top 1. | Top 1. [1.22],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,Top,Top
Verhoeven Anak,BEL,2,33+ 2. | Top 1. [1.73],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,33+,Top
Kim Jain,KOR,3,31+ 4. | 41+ 3. [3.74],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,31+,41+
Chanourdie Julia,FRA,4,32 3. | 38 5. [3.87],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,32,38
Markovic Mina,SLO,5,27+ 11. | 41+ 3. [6.20],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,27+,41+
Ota Risa,JPN,6,29+ 8. | 30 8. [8.00],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,29+,30
Romain Salomé,FRA,7,30+ 5. | 29+ 9. [8.12],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,30+,29+
Janicot Hélène,FRA,8,30 7. | 29+ 9. [9.17],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,30,29+
Röck Magdalena,AUT,9,26+ 12. | 36+ 6. [9.80],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,26+,36+
Pilz Jessica,AUT,10,28+ 9. | 29+ 9. [10.68],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,28+,29+
Schranz Christine,AUT,10,28+ 9. | 29+ 9. [10.68],"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2016",945,2016,Villars,Lead,Women,Qualification,2016-07-15,/api/v1/category_rounds/3856/results,/api/v1/events/945/result/5,28+,29+
