name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Buczek Klaudia,,1,8.65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,8.4,True,8.64,True,8.82,True,8.65,,
Kaplina Iuliia,,2,9.66,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,8.31,True,8.02,True,7.84,False,9.66,,
Tsyganova Anna,,3,7.94,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,9.96,True,8.07,False,9.59,,,True,7.94
Jaubert Anouck,,4,8.02,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,8.37,True,8.14,False,9.3,,,False,8.02
Fleuret Elma,,5,8.88,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,9.28,False,8.88,,,,,,
Miroslaw Aleksandra,,6,9.87,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,8.88,False,9.87,,,,,,
Motovilova Svetlana,,7,10.65,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,9.16,False,10.65,,,,,,
Sarisson Aurelia,,8,FALL,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,True,8.64,False,FALL,,,,,,
Brozek Anna,,9,8.67,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,8.67,,,,,,,,
Ropek Edyta,,10,9.25,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,9.25,,,,,,,,
Andrier Victoire,,11,9.36,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,9.36,,,,,,,,
Niu Di,,12,9.50,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,9.5,,,,,,,,
Lach Nina,,13,9.61,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,9.61,,,,,,,,
PUBU ZhuoMa,,14,10.66,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,10.66,,,,,,,,
He CuiLian,,15,10.99,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,10.99,,,,,,,,
Marenych Alla,,16,11.16,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Speed,Women,Final,2016-10-22,/api/v1/category_rounds/5992/results,/api/v1/events/1163/result/6,False,11.16,,,,,,,,
