name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Deulin Vladislav,,1,5.83,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,6.08,True,6.04,True,5.9,True,5.83,,
Alipour Shenazandifard Reza,,2,FALL,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,5.94,True,6.15,True,6.19,False,FALL,,
Fossali Ludovico,,3,WILDCARD,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,6.34,True,5.84,False,6.16,,,True,WILDCARD
Boldyrev Danyil,,4,FALSE START,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,5.91,True,5.93,False,FALL,,,False,FALSE START
Zodda Gian Luca,,5,6.19,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,6.43,False,6.19,,,,,,
Gontero Leonardo,,6,6.33,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,6.51,False,6.33,,,,,,
Santoni Alessandro,,7,7.03,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,6.29,False,7.03,,,,,,
Hroza Libor,,8,FALL,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,True,6.14,False,FALL,,,,,,
Kokorin Stanislav,,9,6.01,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,6.01,,,,,,,,
Moro Guillaume,,10,6.43,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,6.43,,,,,,,,
Bogomolov Arsenii,,11,7.14,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,7.14,,,,,,,,
Granja Carlos,,12,7.14,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,7.14,,,,,,,,
Shikov Aleksandr,,13,7.42,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,7.42,,,,,,,,
Dzienski Marcin,,14,7.54,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,7.54,,,,,,,,
Zhong QiXin,,15,7.78,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,7.78,,,,,,,,
Timofeev Dmitrii,,16,8.84,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017 ",993,2017,Arco,Speed,Men,Final,2017-08-25,/api/v1/category_rounds/4324/results,/api/v1/events/993/result/2,False,8.84,,,,,,,,
