name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Jaubert Anouck,,1,7.93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.18,True,7.91,True,7.77,True,7.93,,
Krasavina Mariia,,2,10.35,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.37,True,8.1,True,7.77,False,10.35,,
Kaplina Iuliia,,3,7.68,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.189,True,7.83,False,8.69,,,True,7.68
Brozek Anna,,4,8.11,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,9.7,True,8.28,False,8.2,,,False,8.119
Andrier Victoire,,5,8.54,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.78,False,8.54,,,,,,
Dalla Brida Elisabetta,,6,8.68,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.96,False,8.68,,,,,,
Marenych Alla,,7,9.12,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.75,False,9.12,,,,,,
Sarisson Aurelia,,8,FALL,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,True,8.57,False,FALL,,,,,,
Buczek Klaudia,,9,8.58,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,8.58,,,,,,,,
Ropek Edyta,,10,8.93,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,8.93,,,,,,,,
Fleuret Elma,,11,9.24,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,9.24,,,,,,,,
Lach Nina,,12,9.86,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,9.86,,,,,,,,
Porta  Silvia,,13,10.04,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,10.04,,,,,,,,
Prokopiuk-Kawecka Monika,,14,10.10,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,10.1,,,,,,,,
Elmer Alexandra,,15,10.11,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,10.11,,,,,,,,
Vasi Francesca,,16,10.39,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",994,2017,Edinburgh,Speed,Women,Final,2017-09-23,/api/v1/category_rounds/4329/results,/api/v1/events/994/result/6,False,10.39,,,,,,,,
