name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Fossali Ludovico,,1,6.87,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,5.908,True,WILDCARD,True,WILDCARD,True,6.871,,
Kriz Jan,,2,FALL,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,6.136,True,6.219,True,5.986,False,FALL,,
Kokorin Stanislav,,3,5.83,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,5.944,True,5.808,False,FALL,,,True,5.835
Boldyrev Danyil,,4,5.93,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,5.94,True,7.5,False,FALSE START,,,False,5.934
Pavlenko Kostiantyn,,5,5.86,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,6.232,False,5.863,,,,,,
Alipour Shenazandifard Reza,,6,7.24,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,6.281,False,7.248,,,,,,
Khaibullin Rishat,,7,7.61,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,7.013,False,7.613,,,,,,
Zhong QiXin,,8,FALSE START,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,True,5.58,False,FALSE START,,,,,,
Deulin Vladislav,,9,5.61,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,5.612,,,,,,,,
Ou ZhiYong,,10,6.07,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,6.072,,,,,,,,
Timofeev Dmitrii,,11,6.15,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,6.15,,,,,,,,
CAO Long,,12,6.44,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,6.441,,,,,,,,
Mawem Bassa,,13,7.47,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,7.47,,,,,,,,
Brosler John,,14,9.38,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,9.383,,,,,,,,
Maimuratov Amir,,15,FALL,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,FALL,,,,,,,,
Rukin Sergei,,16,FALL,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Men,Final,2019-08-11,/api/v1/category_rounds/5542/results,/api/v1/events/1121/result/2,False,FALL,,,,,,,,
