name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Garnbret Janja,SLO,1,5T5z 6 5,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,1,1,1,1,1,1,2,1
Noguchi Akiyo,JPN,1,5T5z 9 7,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,1,1,1,1,3,3,3,1
Douady Luce,FRA,2,5T5z 11 6,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,2,1,1,1,1,1,2,2,5,1
Johnson Alex,USA,2,4T5z 11 7,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,3,2,1,1,X,1,3,2,4,1
Nonaka Miho,JPN,3,5T5z 11 7,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,1,1,1,1,3,3,5,1
Yip Alannah,CAN,3,4T4z 7 5,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,2,2,2,1,1,1,X,X,2,1
Bestvater Alma,GER,4,4T5z 6 5,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,1,1,1,1,3,1,X,1
Chanourdie Julia,FRA,4,4T4z 10 4,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,4,1,2,1,X,X,3,1
Ito Futaba,JPN,5,4T5z 6 7,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,2,2,1,1,2,1,1,1,X,2
Tanii Natsuki,JPN,5,3T5z 20 26,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,X,1,15,15,4,3,X,6
Condie Kyra,USA,6,4T5z 9 8,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,2,2,X,1,1,1,1,1,5,3
Nakamura Mao,JPN,6,3T4z 8 6,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,4,1,3,3,X,X,X,1
Hayes Margo,USA,7,4T4z 9 6,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,1,1,3,3,X,X,4,1
Hönig Afra,GER,7,2T5z 3 9,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,2,2,X,1,1,1,X,4,X,1
Grossman Natalia,USA,8,3T5z 5 8,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,2,1,2,2,X,3,X,1
Kim Jain,KOR,8,2T5z 11 22,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,X,2,1,1,10,10,X,7,X,2
Gibert Fanny,FRA,9,2T4z 2 5,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Qualification,2019-06-07,/api/v1/category_rounds/5493/results,/api/v1/events/1117/result/7,1,1,X,1,1,1,X,X,X,2
