name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
MUHAMMAD FAJRI ALFIAN,,1,5.97,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,5.963,True,5.961,True,6.1,True,5.97,,
Pavlenko Kostiantyn,,2,6.31,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,6.13,True,5.997,True,5.799,False,6.315,,
Rukin Sergei,,3,6.80,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,5.813,True,6.637,False,9.842,,,True,6.808
Zhong QiXin,,4,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,5.912,True,5.616,False,5.82,,,False,FALL
Alipour Shenazandifard Reza,,5,5.73,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,5.996,False,5.733,,,,,,
Iarilovets Nikolai,,6,6.31,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,6.345,False,6.31,,,,,,
Ou ZhiYong,,7,7.03,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,8.427,False,7.034,,,,,,
Roji Fatchur,,8,7.51,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,True,6.327,False,7.518,,,,,,
Dzienski Marcin,,9,6.08,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,6.08,,,,,,,,
LONG JinBao,,10,6.16,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,6.164,,,,,,,,
ASPAR ASPAR,,11,6.28,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,6.286,,,,,,,,
Shilov Aleksandr,,12,7.37,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,7.379,,,,,,,,
CHEN ZhiXing,,13,8.11,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,8.115,,,,,,,,
Deulin Vladislav,,14,8.93,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,8.936,,,,,,,,
Mawem Bassa,,15,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,FALL,,,,,,,,
Timofeev Dmitrii,,16,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Men,Final,2019-04-26,/api/v1/category_rounds/5476/results,/api/v1/events/1114/result/2,False,FALL,,,,,,,,
