name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Miroslaw Aleksandra,,1,7.12,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,7.472,True,7.337,True,7.337,True,7.129,,
Niu Di,,2,8.36,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,7.871,True,7.814,True,7.525,False,8.363,,
Jaubert Anouck,,3,7.53,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,8.409,True,7.663,False,7.535,,,True,7.534
SONG YiLing,,4,9.76,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,7.436,True,7.192,False,FALL,,,False,9.768
Kalucka Aleksandra,,5,7.60,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,7.789,False,7.605,,,,,,
Krasavina Mariia,,6,7.99,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,7.454,False,7.998,,,,,,
Chudziak Patrycja,,7,8.00,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,8.114,False,8.007,,,,,,
Ivanova Elizaveta,,8,10.18,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,True,7.747,False,10.188,,,,,,
NI MingWei,,9,7.81,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,7.819,,,,,,,,
Kalucka Natalia,,10,7.89,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,7.895,,,,,,,,
Brozek Anna,,11,7.94,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,7.945,,,,,,,,
TIAN PeiYang,,12,8.08,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,8.08,,,,,,,,
Rojas Andrea,,13,8.20,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,8.202,,,,,,,,
Kaplina Iuliia,,14,8.46,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,8.465,,,,,,,,
Sarisson Aurelia,,15,10.50,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,10.504,,,,,,,,
Remizova Elena,,16,FALL,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Speed,Women,Final,2019-08-11,/api/v1/category_rounds/5532/results,/api/v1/events/1121/result/6,False,FALL,,,,,,,,
