name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Timofeev Dmitrii,,1,5.59,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,5.856,True,5.695,True,5.58,True,5.597,,
Mawem Bassa,,2,5.81,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,5.889,True,5.855,True,5.962,False,5.81,,
Fossali Ludovico,,3,5.85,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,6.066,True,5.783,False,6.566,,,True,5.856
Alipour Shenazandifard Reza,,4,6.43,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,5.904,True,5.739,False,5.627,,,False,6.436
Deulin Vladislav,,5,5.843,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,6.015,False,5.843,,,,,,
Pavlenko Kostiantyn,,6,5.848,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,5.984,False,5.848,,,,,,
Kriz Jan,,7,5.92,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,6.034,False,5.926,,,,,,
CHEN ZhiXing,,8,8.27,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,True,6.438,False,8.279,,,,,,
Roji Fatchur,,9,6.00,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,6.002,,,,,,,,
MUHAMMAD FAJRI ALFIAN,,10,6.06,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,6.064,,,,,,,,
LIN PengHui,,11,6.11,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,6.114,,,,,,,,
Bogomolov Arsenii,,12,6.12,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,6.129,,,,,,,,
Dzienski Marcin,,13,6.20,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,6.202,,,,,,,,
Shilov Aleksandr,,14,6.44,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,6.44,,,,,,,,
ASPAR ASPAR,,15,7.09,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,7.097,,,,,,,,
Ou ZhiYong,,16,8.35,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Speed,Men,Final,2019-05-03,/api/v1/category_rounds/5486/results,/api/v1/events/1115/result/2,False,8.354,,,,,,,,
