name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Mascarenas Megan,USA,1,4t7 4b7,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,2,2,3,3,1,1,1,1
Gejo Stasa,SRB,2,4t15 4b10,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,6,6,1,1,4,1,4,2
Gibert Fanny,FRA,3,4t15 4b13,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,3,3,2,1,2,1,8,8
Kadic Katja,SLO,4,4t15 4b15,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,5,5,6,6,1,1,3,3
Coxsey Shauna,GBR,5,3t5 3b4,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,1,1,2,1,2,2
Noguchi Akiyo,JPN,6,3t6 3b6,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,3,3,2,2,1,1,X,X
Nonaka Miho,JPN,7,3t8 3b8,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,1,1,1,1,6,6
Sa Sol,KOR,8,3t10 3b9,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,2,2,3,2,5,5
Midtboe Hannah,NOR,9,3t11 3b10,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,2,1,1,1,8,8
Caulier Chloe,BEL,10,3t12 4b13,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,5,5,4,4,X,1,3,3
Sinnhuber Karoline,AUT,11,2t2 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,1,1,X,1,1,1
Kruder Julija,SLO,12,2t11 4b13,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,7,7,4,1,X,3,X,2
Schwaiger Berit,AUT,13,2t12 3b12,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,7,7,5,3,X,2,X,X
Kremer Valeri,ISR,14,1t7 2b4,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,7,3,X,1,X,X
Späte Jara,SUI,15,1t7 2b8,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,X,X,X,1,7,7
Hayes Tara,GBR,16,1t8 1b8,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,X,X,X,X,8,8
Holfeld Johanna,GER,17,1t10 3b20,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,10,X,X,X,2,10,8
Klingler Petra,SUI,18,0t 3b7,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,X,1,X,1,X,5
Bärtschi Natalie,SUI,19,0t 2b4,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,X,1,X,3,X,X
Onoe Aya,JPN,20,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2015,905,2015,Munich,Boulder,Women,Semi-Final,2015-08-14,/api/v1/category_rounds/3469/results,/api/v1/events/905/result/7,X,X,X,X,X,1,X,X
