name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Timofeev Dmitrii,RUS,1,6.270,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Hroza Libor,CZE,2,6.340,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Abdrakhmanov Sergey,RUS,3,6.430,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Vaitsekhovskii Evgenii,RUS,4,6.500,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Kokorin Stanislav,RUS,5,6.560,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Novikov Ivan,RUS,6,6.800,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Shevchenko Arsenii,RUS,7,6.810,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Gontaryk Yaroslav,UKR,8,6.840,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Boldyrev Danyil,UKR,9,6.870,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Komosinski Jedrzej,POL,10,6.930,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Astashkin Evgeny,RUS,11,6.950,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Swirk Lukasz,POL,12,6.960,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Zhong QiXin,CHN,13,6.980,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Sinitcyn Sergei,RUS,14,7.010,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Yurko Oleksiy,UKR,15,7.180,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
ZHANG Ning,CHN,16,7.390,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Nigmanov Zufar,RUS,17,7.460,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Barkovskyy Sergiy,UKR,18,7.520,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Savelyev Artem,RUS,19,7.650,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Zhang Yuhang,CHN,20,7.660,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Vedenchuk Viacheslav,RUS,21,8.000,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Zhong Lincai,CHN,22,8.050,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Li Guangdong,CHN,23,8.280,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
Suolang Jiacuo,CHN,24,11.250,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Speed,Men,Qualification,2012-04-13,/api/v1/category_rounds/2049/results,/api/v1/events/727/result/2
