name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Rudzinska Aleksandra,POL,1,9.020,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Gaidamakina Alina,RUS,2,9.270,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Ropek Edyta,POL,3,9.290,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Jaubert Anouck,FRA,4,9.310,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Krasavina Mariia,RUS,5,9.460,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Bruckner Esther,FRA,6,9.510,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Levochkina  Yuliya,RUS,7,9.820,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Prokopiuk Monika,POL,8,10.080,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Buczek Klaudia,POL,9,10.200,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
He CuiLian,CHN,10,10.440,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Lee Hung Ying,TPE,11,11.320,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Savisko Anastasiya,UKR,12,11.370,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Kim Solah,KOR,13,21.600,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
Jeong Woonwha,KOR,14,26.050,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Speed,Women,Qualification,2012-10-20,/api/v1/category_rounds/2156/results,/api/v1/events/744/result/6
