name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Levochkina  Yuliya,,1,8.37,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.07,True,8.67,True,8.48,True,8.37,,
Kaplina Iuliia,,2,FALL,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.3,True,8.8,True,8.56,False,FALL,,
Titova Natalia,,3,9.22,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.47,True,10.16,False,8.98,,,True,9.22
Polekhina Kseniya,,4,9.24,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.76,True,9.32,False,9.11,,,False,9.24
Ropek Edyta,,5,8.90,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.77,False,8.9,,,,,,
Gaidamakina Alina,,6,8.92,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.02,False,8.92,,,,,,
Bruckner Esther,,7,10.33,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,8.98,False,10.33,,,,,,
Miroslaw Aleksandra,,8,11.67,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,True,9.87,False,11.67,,,,,,
Jaubert Anouck,,9,9.65,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,9.65,,,,,,,,
Prokopiuk-Kawecka Monika,,10,10.10,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,10.1,,,,,,,,
Pichler Stefanie,,11,10.15,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,10.15,,,,,,,,
Krasavina Mariia,,12,10.63,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,10.63,,,,,,,,
Heitz Margot,,13,13.05,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,13.05,,,,,,,,
Buczek Klaudia,,14,FALL,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,FALL,,,,,,,,
wang yang,,15,FALL,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,FALL,,,,,,,,
Elmer Alexandra,,16,FALL,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Women,Final,2012-09-12,/api/v1/category_rounds/2118/results,/api/v1/events/738/result/6,False,FALL,,,,,,,,
