name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Hroza Libor,,1,5.99,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,7.63,True,6.55,True,5.99,True,5.99,,
Zhong QiXin,,2,6.27,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,12.19,True,6.37,True,6.02,False,6.27,,
Kokorin Stanislav,,3,6.24,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,6.61,True,6.37,False,6.26,,,True,6.24
Dzienski Marcin,,4,6.34,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,6.59,True,6.34,False,6.41,,,False,6.34
Komosinski Jedrzej,,5,6.53,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,6.5,False,6.53,,,,,,
Vaitsekhovskii Evgenii,,6,6.55,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,6.58,False,6.55,,,,,,
Sinitcyn Sergei,,7,6.80,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,8.32,False,6.8,,,,,,
Gontero Leonardo,,8,7.46,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,True,6.43,False,7.46,,,,,,
Gontaryk Yaroslav,,9,6.56,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,6.56,,,,,,,,
Shevchenko Arsenii,,10,6.79,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,6.79,,,,,,,,
Swirk Lukasz,,11,6.80,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,6.8,,,,,,,,
LE COUSTER Yoann,,12,7.15,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,7.15,,,,,,,,
Santoni Alessandro,,13,7.22,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,7.22,,,,,,,,
Boldyrev Danyil,,14,FALL,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,FALL,,,,,,,,
Zhong Lincai,,15,FALL,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,FALL,,,,,,,,
Zinchenko Volodymyr,,16,FALL,IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2,False,FALL,,,,,,,,
