name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Becan Klemen,SLO,1,5t6 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,1,1,1,1,1,1,2,1
Glairon Mondet Guillaume,FRA,1,5t6 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,1,1,2,1,1,1,1,1
Lachat Cédric,SUI,1,5t6 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,2,1,1,1,1,1,1,1,1,1
Takata Tomoaki,JPN,2,5t7 5b7,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,3,3,1,1,1,1,1,1,1,1
Feistmantl Christian,AUT,3,5t6 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,2,2,1,1,1,1,1,1
Schubert Jakob,AUT,3,5t8 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,4,1,1,1,1,1,1,1,1,1
Lechner Mario,AUT,4,5t9 5b7,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,1,1,2,2,4,2,1,1
Primozic Urban,SLO,4,5t7 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,1,1,1,1,3,1,1,1
Becan Jure,SLO,5,5t8 5b6,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,2,2,1,1,3,1,1,1
Kruder Jernej,SLO,5,5t10 5b5,IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3,1,1,1,1,2,1,2,1,4,1
