name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Hojer Jan,GER,1,3T4z 3 4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,1,1,1,1,1,1,1
Rubtsov  Aleksei,RUS,2,3T4z 7 8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,2,1,1,4,4,2,1
McColl Sean,CAN,3,2T4z 3 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,1,1,1,2,2,X,1
Schubert Jakob,AUT,4,2T4z 5 7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,1,2,2,3,3,X,1
Kruder Jernej,SLO,5,2T3z 2 3,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,1,1,1,X,X,1,1
Fujii Kokoro,JPN,6,2T3z 7 8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,3,X,X,1,1,6,4
Cornu Manuel,FRA,7,2T2z 4 2,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,X,3,1,X,X,1,1
Levier Alban,FRA,7,2T2z 4 2,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,X,1,1,X,X,3,1
Ishimatsu Taisei,JPN,9,2T2z 5 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,X,3,3,2,2,X,X
Ogata Yoshiyuki,JPN,10,1T4z 1 10,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018 ",1049,2018,Chongqing,Boulder,Men,Semi-Final,2018-05-05,/api/v1/category_rounds/4938/results,/api/v1/events/1049/result/3,X,3,X,4,1,1,X,2
